,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,LABEL
654,35.303680419921875,0.1744987219572067,33.03876495361328,34.857666015625,37.05633163452149,4.017566680908203,206.3030548095703,203.0488739013672,208.3069763183593,200.5625457763672,0.3278643488883972,1.0327467918395996,0.0389882586896419,0.1938313692808151,0.5424301624298096,0.5034419298171997,5.446760177612305,2.860614061355591,6.208338260650635,4.719261646270752,0.156589537858963,1.2577183246612549,22.70381164550781,0.7941526174545288,5.75047492980957,2.439964056015014,9.329176902770996,1.401237726211548,-4.831731796264648,-3.0668187141418457,0.0328789390623569,1.723650574684143,1.051577925682068,0.9609609246253968,8.034090995788574,0.6388548016548157,6.461461067199707,2.917037010192871,25.779430389404297,0.7615953683853149,650.3236694335938,0.3106967508792877,1235.0941162109375,0.1952193528413772,-100.78703308105467,-0.9350665807724,1709.8753662109375,0.1609616130590438,939.613525390625,0.4407467842102051,-104.03213500976562,-0.8285677433013916,2759.83349609375,0.0991293340921402,792.556396484375,0.4829842150211334,-106.73596954345705,-0.7841416597366333,-17.98453712463379,-0.6656669974327087,27.96545791625977,0.4586914479732513,0.0903923064470291,0.5566406846046448,-0.0271564181894063,-0.5811305642127991,0.2611646652221679,0.812929630279541,33.461387634277344,0.5071644186973572,3.1902995109558105,5.236886501312256,11.252729415893556,1.439575433731079,-11.650726318359377,-1.198360562324524,-10.055721282958984,18.64734268188477,-9.343174315290526e-05,-0.0066259307786822,0.0345718078315258,2.6726059913635254,1.801801800727844,0.293749988079071,0.1880782693624496,0.2133333384990692,0.2122890949249267,-34.84348678588867,True
655,36.88121795654297,0.0614967234432697,34.87480926513672,36.76075744628906,38.18459701538086,3.3097877502441406,38.17842864990234,41.3021125793457,67.85145568847656,75.41564178466797,0.1455640345811844,0.912867784500122,0.0341170281171798,0.1095763146877288,0.2250411212444305,0.1909240931272506,2.333595991134644,1.8427993059158323,1.6544122695922852,1.2462769746780396,0.0336700789630413,1.145139217376709,19.170392990112305,1.0779587030410769,8.464780807495117,1.493530035018921,1.5848442316055298,7.333446025848389,-1.355186104774475,-9.742289543151855,0.016654584556818,2.0235817432403564,0.8458658456802368,1.235228180885315,11.70818042755127,0.2631519436836242,12.642483711242676,0.7338458895683289,36.19392013549805,0.2677533626556396,626.2899169921875,0.2901343405246734,1377.64501953125,0.1731599122285843,-137.67799377441406,-0.6212008595466614,1618.905517578125,0.1522349864244461,1082.0101318359375,0.247408241033554,-133.7374725341797,-0.597773015499115,2742.513427734375,0.0811997726559639,945.4833984375,0.5084187388420105,-137.7509307861328,-0.5439496636390686,-23.86482810974121,-0.4554919302463531,37.40431213378906,0.2927917838096618,0.1002626419067382,0.3502697646617889,-0.0243824962526559,-0.6072676777839661,0.0566101409494876,0.77010577917099,40.05747222900391,0.246743306517601,9.837865829467772,1.6509042978286743,-1.1483525037765503,-11.852690696716309,-8.58442211151123,-1.7692290544509888,-5.665326118469238,14.340484619140623,0.0059156967326998,0.0002784969401545,0.0188006423413753,2.884615421295166,1.9386106729507449,0.1958333402872085,0.1357975453138351,0.2983333468437195,0.179063931107521,-44.1833610534668,False
656,30.82459259033203,0.1561441719532013,28.863300323486328,32.16560363769531,34.267913818359375,5.404613494873047,61.7857551574707,63.03042221069336,123.1280517578125,92.21849060058594,0.1627784371376037,1.2510089874267578,0.0306394174695014,0.0513772070407867,0.2654204070568084,0.2347809970378875,3.8079004287719727,2.936761379241944,5.274294853210449,3.5281310081481934,0.0664063170552253,1.5917422771453855,21.76226806640625,0.5978798270225525,16.132537841796875,0.7928631901741028,12.36185359954834,0.9774481654167176,2.2351267337799072,4.2368035316467285,0.0411373190581798,1.869586944580078,1.0392147302627563,1.0588773488998413,7.666547298431396,0.585403561592102,8.121761322021484,1.9144377708435056,28.41719436645508,0.3958438038825989,566.9164428710938,0.2733624577522278,1231.745849609375,0.1556834876537323,-125.05641174316406,-0.7422753572463989,1707.7352294921875,0.1303556859493255,868.866455078125,0.5077436566352844,-131.4701690673828,-0.6415679454803467,2677.213134765625,0.1158579364418983,907.9464111328124,0.4948207437992096,-133.1051025390625,-0.6161911487579346,-21.79808616638184,-0.4501187801361084,29.17351150512696,0.3666293919086456,0.0496781878173351,0.6887770295143127,-0.0342838428914547,-0.3568149209022522,0.1430334746837616,0.9276003241539,34.054561614990234,0.3162566423416137,12.832635879516602,1.5263943672180176,17.796937942504883,0.9416964650154114,1.9710639715194704,7.045917510986328,-14.96674919128418,23.463912963867188,-0.0077751018106937,-0.0136374020949006,0.018231127411127,2.47678017616272,1.2698413133621216,0.3024999797344208,0.1251748651266098,0.3700000047683716,0.334663987159729,-41.87825012207031,False
657,30.65164375305176,0.2969970703125,18.77784538269043,33.56896209716797,39.09804534912109,20.320199966430664,478.1657409667969,716.6943359375,119.42093658447266,71.21173095703125,0.1782844513654709,1.0865691900253296,0.0318671092391014,0.0866421237587928,0.3132588267326355,0.2813917100429535,3.9882752895355225,1.9501161575317385,2.726603507995605,2.284029483795166,0.0682539939880371,1.206078052520752,21.41014862060547,0.6086835861206055,9.21974277496338,1.411444902420044,15.074625968933104,0.9148958325386048,-0.0565193556249141,-304.7882080078125,0.0606902316212654,2.3119192123413086,0.7970196604728699,1.1378817558288574,5.814866542816162,1.438220739364624,7.316511154174805,3.6929409503936768,19.07261848449707,1.611843824386597,648.0610961914062,0.2867529988288879,1333.39404296875,0.2456760704517364,-118.92521667480467,-0.7436758279800415,1775.048583984375,0.1528823375701904,864.5445556640625,0.5286451578140259,-118.02255249023438,-0.703086793422699,2771.64404296875,0.1148998215794563,767.6748657226562,0.4227984249591827,-118.72372436523438,-0.6919301748275757,-20.20531845092773,-0.414262056350708,27.43899726867676,0.3251075148582458,0.0564537905156612,1.2703361511230469,-0.025679500773549,-0.5664715766906738,0.11678097397089,0.7849794626235962,30.92608070373535,0.3470441699028015,7.182046890258789,2.259334087371826,19.56537437438965,0.8718616962432861,-9.57871437072754,-1.995399713516236,-13.34240436553955,21.41631126403809,-0.025044122710824,-0.0075565604493021,0.0255047846585512,2.003643035888672,2.2181146144866943,0.2041666507720947,0.1740908920764923,0.2038461416959762,0.3187605738639831,-40.87222290039063,False
658,37.976200103759766,0.1635612696409225,36.84088897705078,38.39918518066406,41.3296127319336,4.4887237548828125,300.9179992675781,330.3468017578125,30.26729393005371,67.19513702392578,0.1352279782295227,0.8762438297271729,0.0262025892734527,0.1100944802165031,0.2356869727373123,0.2094843834638595,2.3082823753356934,1.4209107160568235,2.276715040206909,1.7211430072784424,0.0408538840711116,1.325074315071106,11.934675216674805,1.2397613525390625,11.687810897827148,0.8737675547599792,7.195815086364746,1.2647209167480469,-2.408902645111084,-5.912395000457764,0.0355115495622158,2.601712703704834,1.0508641004562378,1.0169100761413574,10.029230117797852,0.5504186153411865,10.223222732543944,2.2064433097839355,27.173173904418945,0.8276531100273132,701.1502075195312,0.2311474233865738,1073.083984375,0.2037777602672577,-148.63800048828125,-0.5471161007881165,1866.9918212890625,0.1280001848936081,637.9917602539062,0.421859472990036,-147.720458984375,-0.5128506422042847,2883.77001953125,0.0964240804314613,638.727294921875,0.4453361630439758,-148.2787628173828,-0.5023595094680786,-19.687286376953125,-0.47105872631073,25.06415748596192,0.3849411606788635,0.0813982039690017,0.4956565797328949,-0.0397242419421672,-0.3515961766242981,0.0841937810182571,0.7500721216201782,27.30411720275879,0.447353184223175,6.866879463195801,1.896673321723938,8.918149948120117,1.3058078289031982,-17.72026824951172,-0.7357819080352783,-8.156335830688477,15.475200653076172,-0.0011223250767216,-0.0095530375838279,0.0212538689374923,3.5754191875457764,2.0224719047546387,0.1438888907432556,0.1217072382569313,0.2954999804496765,0.367089569568634,-46.12344741821289,False
659,33.72782516479492,0.1727304011583328,31.377382278442383,35.1400032043457,36.78214645385742,5.404764175415039,349.29461669921875,254.56692504882807,146.57261657714844,167.78768920898438,0.1570004671812057,0.8106467723846436,0.0348570868372917,0.1287228316068649,0.2583675980567932,0.2235105037689209,4.695754528045654,1.9388642311096191,3.126634120941162,1.892094969749451,0.0664326772093772,1.17555832862854,21.52345085144043,0.6268327236175537,11.521798133850098,0.839323878288269,15.651748657226562,0.7364150285720825,0.7748604416847229,15.390033721923828,0.0351728498935699,1.8748823404312127,1.1184879541397097,1.0554094314575195,8.85650634765625,0.6088393330574036,3.532926559448242,8.327428817749023,22.166898727416992,1.4103609323501587,575.1818237304688,0.2504839301109314,1277.0172119140625,0.1759047955274582,-120.99063110351562,-0.7283044457435608,1655.53515625,0.1546798795461654,834.5836791992188,0.3628280460834503,-124.08892822265624,-0.6500539183616638,2714.0791015625,0.0873553976416587,789.8359375,0.2939789593219757,-126.47933197021484,-0.6162351965904236,-21.793176651000977,-0.4416846930980682,30.777006149291992,0.3370289802551269,0.0375921353697776,1.009239673614502,-0.0301892384886741,-0.3898580968379974,0.1068160906434059,0.8075627088546753,32.258487701416016,0.3587915003299713,10.4281587600708,1.0744417905807495,17.98177719116211,0.7655556797981262,-6.840924263000488,-1.8078045845031736,-12.441855430603027,19.76485824584961,-0.0230372045189142,-0.0116290366277098,0.0353484563529491,4.643962860107422,2.539682626724243,0.1687500029802322,0.0786507278680801,0.1811110973358154,0.2147579491138458,-43.33730316162109,False
660,33.009029388427734,0.1266438364982605,31.36159896850586,34.09529495239258,35.97737503051758,4.615776062011719,324.28350830078125,233.5123748779297,119.39256286621094,181.9768524169922,0.175538495182991,0.9543805122375488,0.0425369217991828,0.1085278764367103,0.3205918073654175,0.2780548930168152,3.926506519317627,2.636655807495117,3.947563171386719,3.0952210426330566,0.0761098265647888,1.1665966510772705,23.19164657592773,0.4985055923461914,16.644506454467773,0.5799259543418884,18.947967529296875,0.651330828666687,4.442899703979492,3.030239582061768,0.0344605110585689,2.1756844520568848,1.2479840517044067,1.0251067876815796,8.015946388244629,0.5767799615859985,10.738683700561523,1.6153208017349243,27.251373291015625,0.2425171881914138,535.8438110351562,0.2493752837181091,1255.5269775390625,0.1956929117441177,-124.0339813232422,-0.717574417591095,1677.91455078125,0.142543539404869,790.8031616210938,0.5212897658348083,-128.7921905517578,-0.6243684887886047,2685.48876953125,0.0914499089121818,888.0092163085938,0.6187769174575806,-129.6263885498047,-0.6112824082374573,-21.015010833740234,-0.3860281705856323,28.44827651977539,0.3114101588726043,0.0302516818046569,1.2196078300476074,-0.0327010117471218,-0.3680158257484436,0.1309484094381332,0.8386922478675842,29.791767120361328,0.3872743844985962,15.247404098510742,0.7268403172492981,21.922306060791016,0.7463201880455017,-7.17105770111084,-1.831600427627564,-19.777427673339844,28.146249771118164,-0.0481922179460525,-0.0145934391766786,0.0364554114639759,3.8167941570281982,2.5145068168640137,0.1576922982931137,0.106059044599533,0.2035714238882064,0.2787627577781677,-41.67338180541992,False
661,33.53892517089844,0.1616548299789428,31.77332305908203,34.082950592041016,37.47898483276367,5.705661773681641,379.3369140625,543.1176147460938,152.60699462890625,244.30352783203125,0.2062060385942459,0.7370697259902954,0.0604377202689647,0.1743741482496261,0.3333556652069092,0.2729179561138153,3.859361886978149,2.021904945373535,3.299013614654541,1.9158227443695068,0.0830482766032219,0.9877180457115172,25.799335479736328,0.5732125639915466,11.954401969909668,0.967131733894348,12.282092094421388,1.161252498626709,-4.4278082847595215,-3.580363273620605,0.0440801382064819,1.9165319204330444,1.2386634349822998,0.9278582334518432,8.123565673828125,0.6720623970031738,8.31654167175293,1.7212308645248413,27.993667602539062,0.3362564146518707,573.2821655273438,0.315558522939682,1262.2916259765625,0.1838488429784774,-97.26507568359376,-0.9263523817062378,1655.3043212890625,0.1948573589324951,932.312255859375,0.4086314737796783,-100.5349578857422,-0.8129348754882812,2656.0546875,0.1041040867567062,894.2622680664062,0.4562629759311676,-104.18009185791016,-0.7523261308670044,-21.28132438659668,-0.379862517118454,30.94310188293457,0.246984452009201,0.0495316348969936,0.7167807817459106,-0.0303500518202781,-0.4349617063999176,0.1166989356279373,0.731067955493927,34.29890060424805,0.3159644901752472,10.861452102661133,1.1678186655044556,13.582399368286133,1.2144702672958374,-12.007551193237305,-1.3233729600906372,-13.287067413330078,22.060272216796875,-0.0201643351465463,-0.012076485902071,0.0367003306746482,4.291593074798584,2.418879270553589,0.2285365760326385,0.1532025784254074,0.1789189130067825,0.3373408019542694,-41.42903137207031,False
662,33.854671478271484,0.1500321626663208,32.06905746459961,33.86651611328125,36.83390808105469,4.764850616455078,201.8381500244141,113.94702911376952,37.81458282470703,23.306882858276367,0.2198349833488464,0.6865329742431641,0.0846714079380035,0.1969145536422729,0.3148238062858581,0.2301523983478546,3.316784143447876,2.112217903137207,3.059992790222168,2.182744026184082,0.0740904211997985,1.1239227056503296,28.98373031616211,0.565513014793396,12.227887153625488,0.94696307182312,13.449868202209473,1.0887558460235596,-5.357961177825928,-2.97505259513855,0.0273415315896272,2.0112292766571045,0.9274458289146424,1.1171934604644775,9.197481155395508,0.5191150903701782,6.708600044250488,1.7865116596221924,29.600868225097656,0.2584525346755981,630.429931640625,0.2913530170917511,1346.248779296875,0.1935216188430786,-77.04159545898438,-1.098062515258789,1717.1484375,0.200830653309822,1042.7606201171875,0.4638006389141083,-83.49137115478516,-0.9070436954498292,2705.742431640625,0.1158700659871101,933.5778198242188,0.3803356885910034,-86.66714477539062,-0.8361621499061584,-23.58483123779297,-0.4105874896049499,33.02963638305664,0.2659302353858948,0.0563498176634311,0.5431305766105652,-0.0327557325363159,-0.4505403339862823,0.0929575562477111,0.9603660702705384,37.25006484985352,0.2863848805427551,11.626293182373049,1.059420108795166,14.043703079223633,1.1759902238845823,-11.74223518371582,-1.2258219718933103,-11.808849334716797,20.758445739746094,-0.0321137495338916,-0.0070064994506537,0.0329069606959819,4.199999809265137,1.8181818723678589,0.3733333051204681,0.3222145438194275,0.1544444411993026,0.1630344986915588,-40.97410583496094,False
663,32.323097229003906,0.2191124409437179,23.857799530029297,34.22190475463867,38.44517517089844,14.58737564086914,392.0911254882813,603.2095947265625,379.7561950683594,610.6859130859375,0.1687255352735519,0.9219154119491576,0.0330210775136947,0.1322246044874191,0.2630734741687774,0.2300523966550827,3.489952087402344,2.040051221847534,4.141940593719482,2.684221744537353,0.082363024353981,1.1891953945159912,17.129133224487305,0.8854787349700928,13.320514678955078,0.6739811897277832,11.620025634765623,1.0697413682937622,-0.04444495216012,-306.2413330078125,0.048917818814516,1.590530514717102,1.382248878479004,0.9268692135810852,6.396459579467773,0.9181891083717346,14.06584358215332,1.8914326429367063,27.084651947021484,0.4592709243297577,547.3444213867188,0.2688156962394714,1190.78759765625,0.1354390978813171,-124.60221099853516,-0.7181822061538696,1682.6251220703125,0.1518435478210449,797.8517456054688,0.4804259836673736,-125.6186981201172,-0.6424687504768372,2663.85791015625,0.0843103155493736,882.4235229492188,0.4702042639255523,-126.74302673339844,-0.6252337694168091,-20.3008041381836,-0.4782564342021942,27.468929290771484,0.3865737020969391,0.0630661025643348,0.554000735282898,-0.0322962366044521,-0.3999005556106567,0.1450969129800796,0.7212233543395996,28.18833541870117,0.4377931952476501,11.926030158996582,0.8172045350074768,16.236358642578125,0.8619964718818665,-9.440362930297852,-1.585615158081055,-11.61348819732666,19.642946243286133,-0.0137492697685956,-0.0088479798287153,0.0339670963585376,4.39414119720459,3.0831098556518555,0.1299999952316284,0.0646058246493339,0.1633333414793014,0.1599131673574447,-42.31159973144531,False
664,37.66437530517578,0.2191741019487381,34.54312896728516,40.43971252441406,43.20913314819336,8.666004180908203,480.9738464355469,666.6864013671875,79.09771728515625,35.79498291015625,0.7719520926475525,0.8975987434387207,0.1665284186601638,0.4946014881134033,1.486504077911377,1.3199756145477295,13.479442596435549,7.829607486724853,12.045310020446776,6.323161602020264,0.6288596391677856,1.1713073253631592,25.708852767944336,0.502911388874054,-0.6940146684646606,-26.453134536743164,2.599283695220948,9.919042587280272,-0.0533046834170818,-229.45037841796875,0.0554632619023323,1.8026938438415527,1.3087385892868042,1.1743955612182615,7.359847545623779,1.0287206172943115,4.411656856536865,3.90785813331604,16.984905242919922,1.1195347309112549,686.0940551757812,0.2623839974403381,1398.16845703125,0.1371684074401855,-91.59439086914062,-0.9945958256721495,1680.808837890625,0.1383510380983352,984.3441162109376,0.3735047578811645,-87.16376495361328,-0.972998023033142,2644.67822265625,0.1189226880669593,784.2684936523438,0.3286368250846863,-91.88371276855467,-0.8779489994049072,-15.534024238586426,-0.6366868615150452,28.63973045349121,0.2391621768474578,0.0471545048058033,1.0433132648468018,-0.0155685059726238,-0.8793693780899048,0.9470413327217102,0.8229610323905945,32.29596328735352,0.2739099562168121,-6.4145355224609375,-3.001139879226685,-7.133945941925049,-3.9599032402038574,-4.428393840789795,-2.579704523086548,-11.70656394958496,18.35590171813965,-0.0412222184240818,-0.0120427999645471,0.1212751492857933,3.2921812534332275,2.109704732894897,0.2899999916553497,0.3765102624893188,0.1639999896287918,0.1736202538013458,-25.09296226501465,True
665,22.943925857543945,0.1409175246953964,20.25395393371582,23.030982971191406,25.177261352539062,4.923307418823242,191.2509307861328,297.3073425292969,149.62860107421875,182.92694091796875,0.3608734011650085,1.0601520538330078,0.0310765467584133,0.1927167773246765,0.6766729354858398,0.6455963850021362,7.353720664978027,5.662708282470703,5.169430732727051,3.498445987701416,0.1913982927799224,1.208879828453064,23.383453369140625,0.7764949202537537,7.312317848205566,1.9148651361465447,19.01930046081543,1.0400652885437012,4.316285133361816,3.124264001846313,0.0453016944229602,2.156208276748657,1.2257280349731443,0.8666324615478516,3.249084234237671,1.2126356363296509,1.3105075359344482,19.896629333496094,21.774459838867188,1.261143445968628,446.6816711425781,0.3167968094348907,1209.546142578125,0.2378031909465789,-106.01040649414062,-0.8839893937110901,1455.7589111328125,0.1119271740317344,820.6815185546875,0.5076121091842651,-114.24118041992188,-0.7452508211135864,2472.52001953125,0.0901087373495101,906.0663452148438,0.5036839246749878,-115.5097885131836,-0.7259175777435303,-16.834291458129883,-0.4430757761001587,26.427654266357425,0.3629774451255798,0.0179974101483821,1.5321741104125977,-0.0252007078379392,-0.4766493737697601,0.3372221291065216,0.7261432409286499,37.94184112548828,0.3266750574111938,3.77337908744812,3.9240782260894775,29.678682327270508,0.7605788111686707,-1.3556551933288574,-11.492623329162598,-11.467296600341797,20.97935676574707,-0.0259092357009649,-0.0057028820738196,0.0535260587930679,3.3078882694244385,2.061855792999268,0.2287499904632568,0.1466660797595977,0.2088888883590698,0.2618075907230377,-32.70921325683594,True
666,22.39078712463379,0.1681806445121765,20.91103172302246,23.702167510986328,24.79746627807617,3.886434555053711,178.76669311523438,307.0010070800781,177.29718017578125,309.7573547363281,0.4628515243530273,1.2227745056152344,0.0476722195744514,0.1629690378904342,0.9136449098587036,0.8659726977348328,7.478878021240234,4.467684268951416,7.428084373474121,5.418959617614746,0.2437236458063125,1.326761245727539,27.799036026000977,0.3808874785900116,7.342813014984131,2.349123239517212,21.242572784423828,0.953315258026123,-1.0929063558578491,-13.059343338012695,0.0386051312088966,1.3955082893371582,1.455823302268982,0.9368131756782532,1.4461570978164673,3.4844977855682373,2.720312595367432,3.9584786891937256,18.141475677490234,0.5443039536476135,416.383056640625,0.2621925771236419,1055.0115966796875,0.1711968332529068,-117.47789764404295,-0.7958627343177795,1470.38330078125,0.1415236443281173,606.6439819335938,0.5855832695960999,-122.59066772460938,-0.7130225300788879,2465.599365234375,0.0871674865484237,713.3870849609375,0.3693521618843078,-123.35206604003906,-0.6999119520187378,-11.58225917816162,-0.5297669768333435,19.47006797790528,0.2833506464958191,0.0065621407702565,5.157753944396973,-0.0235363375395536,-0.4596936404705047,0.4759439826011657,0.7602037787437439,32.71031188964844,0.3401515781879425,-4.271088123321533,-4.272961139678955,33.458160400390625,0.7398353219032288,-10.856646537780762,-1.4331588745117188,-21.65184211730957,31.88912582397461,-0.0467130430042743,-0.0217534601688385,0.0715940669178962,2.395209550857544,2.1116139888763428,0.1921428442001342,0.079208455979824,0.2433333396911621,0.2680961787700653,-30.758150100708008,True
667,21.52301979064941,0.244256854057312,15.694842338562012,21.84860610961914,26.1665096282959,10.471667289733888,105.49810791015624,104.86920166015624,103.98277282714844,159.5531768798828,0.3292315900325775,1.314143180847168,0.0635428056120872,0.0773673504590988,0.5555792450904846,0.4920364320278168,8.266250610351562,6.4222731590271,6.662697792053223,3.519714832305908,0.2299002408981323,1.4826545715332031,27.02744674682617,0.2689768671989441,15.696046829223633,0.5283935070037842,12.216053009033203,0.646247386932373,13.295933723449709,0.6419876217842102,0.025107042863965,1.3087749481201172,1.3616173267364502,0.9622573852539062,-1.1100279092788696,-8.156232833862305,6.070474624633789,4.602481842041016,23.36941146850586,0.9894795417785645,462.34759521484375,0.321372926235199,1267.59130859375,0.171917513012886,-105.18102264404295,-0.7324880957603455,1483.5096435546875,0.143562376499176,944.6300048828124,0.321497768163681,-112.4987564086914,-0.6317118406295776,2528.431396484375,0.1112196296453476,880.2823486328125,0.4682242274284363,-115.68093872070312,-0.5894386768341064,-20.10857582092285,-0.2375583350658416,29.5091552734375,0.1819943934679031,-0.0042301029898226,-9.119217872619627,-0.0161375552415847,-0.7345001101493835,0.3775641322135925,1.0980015993118286,30.52188873291016,0.221706360578537,14.944586753845217,0.6400339603424072,14.275152206420898,0.6609424948692322,15.618453979492188,0.6692634224891663,-22.145782470703125,32.449432373046875,-0.0523366257548332,-0.0138577595353126,0.0827923864126205,1.6194331645965576,3.0800821781158447,0.1286666691303253,0.2182923406362533,0.0903999954462051,0.0882034003734588,-29.862024307250977,True
668,23.01316261291504,0.2227699011564254,17.42087745666504,24.18993186950684,27.59997940063477,10.179101943969728,288.2909545898437,403.2002258300781,139.59613037109375,121.6147003173828,0.3357874751091003,1.2888851165771484,0.0429320931434631,0.1279196143150329,0.540796160697937,0.4978640675544739,9.02423095703125,7.962691307067871,9.313899993896484,7.875119209289551,0.2628727555274963,1.881184697151184,13.514652252197266,0.9865456223487854,13.901941299438477,0.906932294368744,10.568016052246094,1.1075575351715088,8.819120407104492,1.6469889879226685,0.0243536010384559,1.024937629699707,1.3615247011184692,0.8571551442146301,0.6886671781539917,10.324926376342772,18.558443069458008,2.0884594917297363,26.856990814208984,0.3643817007541656,520.3062744140625,0.4190569221973419,1177.30615234375,0.1910049468278885,-144.79624938964844,-0.5670141577720642,1607.136474609375,0.1775231063365936,749.3572387695312,0.4833918213844299,-148.55630493164062,-0.5121557116508484,2673.093017578125,0.1170560494065284,739.2288208007812,0.5124388933181763,-149.09414672851562,-0.5034878253936768,-16.911958694458008,-0.5200834274291992,25.38601493835449,0.3491829633712768,-0.0040771989151835,-12.323186874389648,-0.0180564671754837,-0.8377647399902344,0.6032261848449707,1.0773435831069946,23.446260452270508,0.6810497641563416,16.676860809326172,0.9721634387969972,15.7774658203125,1.0254791975021362,6.572983741760254,3.141465902328491,-10.842514038085938,18.861515045166016,-0.0238368865102529,-0.0052065690979361,0.1191769912838935,2.4531025886535645,2.3289666175842285,0.1174999997019767,0.1077323034405708,0.274117648601532,0.4421213567256927,-30.76606178283692,True
